[2025-09-14 16:22:27,717] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 20:21:01,717 Stage: Train 0.5 | Epoch: 119 | Iter: 363400 | Total Loss: 0.002817 | Recon Loss: 0.002353 | Commit Loss: 0.000929 | Perplexity: 686.793581
2025-09-14 20:21:09,505 Stage: Train 0.5 | Epoch: 119 | Iter: 363600 | Total Loss: 0.002840 | Recon Loss: 0.002371 | Commit Loss: 0.000938 | Perplexity: 686.616092
2025-09-14 20:21:17,317 Stage: Train 0.5 | Epoch: 119 | Iter: 363800 | Total Loss: 0.002832 | Recon Loss: 0.002367 | Commit Loss: 0.000929 | Perplexity: 686.594248
2025-09-14 20:21:25,141 Stage: Train 0.5 | Epoch: 119 | Iter: 364000 | Total Loss: 0.002792 | Recon Loss: 0.002328 | Commit Loss: 0.000929 | Perplexity: 687.254475
2025-09-14 20:21:32,938 Stage: Train 0.5 | Epoch: 119 | Iter: 364200 | Total Loss: 0.002738 | Recon Loss: 0.002275 | Commit Loss: 0.000926 | Perplexity: 683.167674
2025-09-14 20:21:40,781 Stage: Train 0.5 | Epoch: 119 | Iter: 364400 | Total Loss: 0.002835 | Recon Loss: 0.002376 | Commit Loss: 0.000919 | Perplexity: 683.256443
Trainning Epoch:  73%|███████▎  | 120/165 [3:58:57<1:29:33, 119.41s/it]2025-09-14 20:21:48,604 Stage: Train 0.5 | Epoch: 120 | Iter: 364600 | Total Loss: 0.002735 | Recon Loss: 0.002278 | Commit Loss: 0.000915 | Perplexity: 681.620548
2025-09-14 20:21:56,417 Stage: Train 0.5 | Epoch: 120 | Iter: 364800 | Total Loss: 0.002772 | Recon Loss: 0.002310 | Commit Loss: 0.000925 | Perplexity: 686.746261
2025-09-14 20:22:04,257 Stage: Train 0.5 | Epoch: 120 | Iter: 365000 | Total Loss: 0.002785 | Recon Loss: 0.002320 | Commit Loss: 0.000929 | Perplexity: 684.268703
2025-09-14 20:22:12,058 Stage: Train 0.5 | Epoch: 120 | Iter: 365200 | Total Loss: 0.002865 | Recon Loss: 0.002411 | Commit Loss: 0.000907 | Perplexity: 684.550543
2025-09-14 20:22:20,076 Stage: Train 0.5 | Epoch: 120 | Iter: 365400 | Total Loss: 0.002756 | Recon Loss: 0.002296 | Commit Loss: 0.000919 | Perplexity: 685.252547
2025-09-14 20:22:27,975 Stage: Train 0.5 | Epoch: 120 | Iter: 365600 | Total Loss: 0.002796 | Recon Loss: 0.002338 | Commit Loss: 0.000917 | Perplexity: 684.803596
2025-09-14 20:22:35,830 Stage: Train 0.5 | Epoch: 120 | Iter: 365800 | Total Loss: 0.002775 | Recon Loss: 0.002318 | Commit Loss: 0.000915 | Perplexity: 685.223297
2025-09-14 20:22:43,621 Stage: Train 0.5 | Epoch: 120 | Iter: 366000 | Total Loss: 0.002791 | Recon Loss: 0.002334 | Commit Loss: 0.000915 | Perplexity: 686.898524
2025-09-14 20:22:51,437 Stage: Train 0.5 | Epoch: 120 | Iter: 366200 | Total Loss: 0.002759 | Recon Loss: 0.002299 | Commit Loss: 0.000919 | Perplexity: 684.964648
2025-09-14 20:22:59,237 Stage: Train 0.5 | Epoch: 120 | Iter: 366400 | Total Loss: 0.002794 | Recon Loss: 0.002334 | Commit Loss: 0.000921 | Perplexity: 683.347718
2025-09-14 20:23:07,037 Stage: Train 0.5 | Epoch: 120 | Iter: 366600 | Total Loss: 0.002781 | Recon Loss: 0.002318 | Commit Loss: 0.000927 | Perplexity: 684.873852
2025-09-14 20:23:14,817 Stage: Train 0.5 | Epoch: 120 | Iter: 366800 | Total Loss: 0.002735 | Recon Loss: 0.002276 | Commit Loss: 0.000919 | Perplexity: 686.342558
2025-09-14 20:23:22,649 Stage: Train 0.5 | Epoch: 120 | Iter: 367000 | Total Loss: 0.002775 | Recon Loss: 0.002313 | Commit Loss: 0.000924 | Perplexity: 686.949134
2025-09-14 20:23:30,457 Stage: Train 0.5 | Epoch: 120 | Iter: 367200 | Total Loss: 0.002785 | Recon Loss: 0.002324 | Commit Loss: 0.000923 | Perplexity: 689.060493
2025-09-14 20:23:38,206 Stage: Train 0.5 | Epoch: 120 | Iter: 367400 | Total Loss: 0.002774 | Recon Loss: 0.002310 | Commit Loss: 0.000928 | Perplexity: 687.433657
Trainning Epoch:  73%|███████▎  | 121/165 [4:00:56<1:27:26, 119.25s/it]2025-09-14 20:23:45,981 Stage: Train 0.5 | Epoch: 121 | Iter: 367600 | Total Loss: 0.002854 | Recon Loss: 0.002390 | Commit Loss: 0.000928 | Perplexity: 686.482879
2025-09-14 20:23:53,645 Stage: Train 0.5 | Epoch: 121 | Iter: 367800 | Total Loss: 0.002760 | Recon Loss: 0.002305 | Commit Loss: 0.000908 | Perplexity: 687.360094
2025-09-14 20:24:01,301 Stage: Train 0.5 | Epoch: 121 | Iter: 368000 | Total Loss: 0.002764 | Recon Loss: 0.002303 | Commit Loss: 0.000923 | Perplexity: 686.713064
2025-09-14 20:24:09,005 Stage: Train 0.5 | Epoch: 121 | Iter: 368200 | Total Loss: 0.002766 | Recon Loss: 0.002306 | Commit Loss: 0.000920 | Perplexity: 687.745799
2025-09-14 20:24:16,678 Stage: Train 0.5 | Epoch: 121 | Iter: 368400 | Total Loss: 0.002743 | Recon Loss: 0.002286 | Commit Loss: 0.000914 | Perplexity: 687.699600
2025-09-14 20:24:24,345 Stage: Train 0.5 | Epoch: 121 | Iter: 368600 | Total Loss: 0.002825 | Recon Loss: 0.002363 | Commit Loss: 0.000924 | Perplexity: 685.175877
2025-09-14 20:24:32,066 Stage: Train 0.5 | Epoch: 121 | Iter: 368800 | Total Loss: 0.002744 | Recon Loss: 0.002284 | Commit Loss: 0.000919 | Perplexity: 686.199085
2025-09-14 20:24:39,833 Stage: Train 0.5 | Epoch: 121 | Iter: 369000 | Total Loss: 0.002781 | Recon Loss: 0.002323 | Commit Loss: 0.000915 | Perplexity: 684.566669
2025-09-14 20:24:47,906 Stage: Train 0.5 | Epoch: 121 | Iter: 369200 | Total Loss: 0.002747 | Recon Loss: 0.002292 | Commit Loss: 0.000911 | Perplexity: 682.544138
2025-09-14 20:24:55,995 Stage: Train 0.5 | Epoch: 121 | Iter: 369400 | Total Loss: 0.002761 | Recon Loss: 0.002297 | Commit Loss: 0.000928 | Perplexity: 686.785368
2025-09-14 20:25:04,092 Stage: Train 0.5 | Epoch: 121 | Iter: 369600 | Total Loss: 0.002772 | Recon Loss: 0.002316 | Commit Loss: 0.000912 | Perplexity: 688.206996
2025-09-14 20:25:12,194 Stage: Train 0.5 | Epoch: 121 | Iter: 369800 | Total Loss: 0.002745 | Recon Loss: 0.002288 | Commit Loss: 0.000915 | Perplexity: 685.734201
2025-09-14 20:25:20,302 Stage: Train 0.5 | Epoch: 121 | Iter: 370000 | Total Loss: 0.002766 | Recon Loss: 0.002307 | Commit Loss: 0.000918 | Perplexity: 682.765896
2025-09-14 20:25:28,414 Stage: Train 0.5 | Epoch: 121 | Iter: 370200 | Total Loss: 0.002770 | Recon Loss: 0.002316 | Commit Loss: 0.000909 | Perplexity: 683.115255
2025-09-14 20:25:36,520 Stage: Train 0.5 | Epoch: 121 | Iter: 370400 | Total Loss: 0.002767 | Recon Loss: 0.002307 | Commit Loss: 0.000921 | Perplexity: 688.118340
2025-09-14 20:25:44,221 Stage: Train 0.5 | Epoch: 121 | Iter: 370600 | Total Loss: 0.002746 | Recon Loss: 0.002287 | Commit Loss: 0.000917 | Perplexity: 685.441051
Trainning Epoch:  74%|███████▍  | 122/165 [4:02:56<1:25:33, 119.39s/it]2025-09-14 20:25:52,038 Stage: Train 0.5 | Epoch: 122 | Iter: 370800 | Total Loss: 0.002757 | Recon Loss: 0.002299 | Commit Loss: 0.000917 | Perplexity: 686.687186
2025-09-14 20:25:59,829 Stage: Train 0.5 | Epoch: 122 | Iter: 371000 | Total Loss: 0.002793 | Recon Loss: 0.002333 | Commit Loss: 0.000920 | Perplexity: 687.285876
2025-09-14 20:26:07,662 Stage: Train 0.5 | Epoch: 122 | Iter: 371200 | Total Loss: 0.002724 | Recon Loss: 0.002268 | Commit Loss: 0.000913 | Perplexity: 686.928951
2025-09-14 20:26:15,476 Stage: Train 0.5 | Epoch: 122 | Iter: 371400 | Total Loss: 0.002784 | Recon Loss: 0.002324 | Commit Loss: 0.000919 | Perplexity: 686.286625
2025-09-14 20:26:23,258 Stage: Train 0.5 | Epoch: 122 | Iter: 371600 | Total Loss: 0.002718 | Recon Loss: 0.002262 | Commit Loss: 0.000912 | Perplexity: 687.839467
2025-09-14 20:26:31,126 Stage: Train 0.5 | Epoch: 122 | Iter: 371800 | Total Loss: 0.002780 | Recon Loss: 0.002320 | Commit Loss: 0.000920 | Perplexity: 686.177776
2025-09-14 20:26:38,967 Stage: Train 0.5 | Epoch: 122 | Iter: 372000 | Total Loss: 0.002743 | Recon Loss: 0.002285 | Commit Loss: 0.000916 | Perplexity: 686.874479
2025-09-14 20:26:46,865 Stage: Train 0.5 | Epoch: 122 | Iter: 372200 | Total Loss: 0.002793 | Recon Loss: 0.002334 | Commit Loss: 0.000916 | Perplexity: 688.112439
2025-09-14 20:26:54,989 Stage: Train 0.5 | Epoch: 122 | Iter: 372400 | Total Loss: 0.002739 | Recon Loss: 0.002280 | Commit Loss: 0.000918 | Perplexity: 688.215741
2025-09-14 20:27:03,112 Stage: Train 0.5 | Epoch: 122 | Iter: 372600 | Total Loss: 0.002779 | Recon Loss: 0.002319 | Commit Loss: 0.000920 | Perplexity: 686.362245
2025-09-14 20:27:11,189 Stage: Train 0.5 | Epoch: 122 | Iter: 372800 | Total Loss: 0.002759 | Recon Loss: 0.002300 | Commit Loss: 0.000919 | Perplexity: 690.508243
2025-09-14 20:27:19,146 Stage: Train 0.5 | Epoch: 122 | Iter: 373000 | Total Loss: 0.002741 | Recon Loss: 0.002287 | Commit Loss: 0.000908 | Perplexity: 685.995436
2025-09-14 20:27:27,116 Stage: Train 0.5 | Epoch: 122 | Iter: 373200 | Total Loss: 0.002759 | Recon Loss: 0.002300 | Commit Loss: 0.000918 | Perplexity: 686.430550
2025-09-14 20:27:35,201 Stage: Train 0.5 | Epoch: 122 | Iter: 373400 | Total Loss: 0.002747 | Recon Loss: 0.002292 | Commit Loss: 0.000910 | Perplexity: 683.803015
2025-09-14 20:27:43,017 Stage: Train 0.5 | Epoch: 122 | Iter: 373600 | Total Loss: 0.002759 | Recon Loss: 0.002302 | Commit Loss: 0.000914 | Perplexity: 685.589258
Trainning Epoch:  75%|███████▍  | 123/165 [4:04:56<1:23:45, 119.66s/it]2025-09-14 20:27:50,853 Stage: Train 0.5 | Epoch: 123 | Iter: 373800 | Total Loss: 0.002733 | Recon Loss: 0.002285 | Commit Loss: 0.000896 | Perplexity: 681.103682
2025-09-14 20:27:58,678 Stage: Train 0.5 | Epoch: 123 | Iter: 374000 | Total Loss: 0.002730 | Recon Loss: 0.002270 | Commit Loss: 0.000919 | Perplexity: 688.379004
2025-09-14 20:28:06,521 Stage: Train 0.5 | Epoch: 123 | Iter: 374200 | Total Loss: 0.002778 | Recon Loss: 0.002325 | Commit Loss: 0.000906 | Perplexity: 684.383362
2025-09-14 20:28:14,321 Stage: Train 0.5 | Epoch: 123 | Iter: 374400 | Total Loss: 0.002790 | Recon Loss: 0.002337 | Commit Loss: 0.000907 | Perplexity: 685.418318
2025-09-14 20:28:22,138 Stage: Train 0.5 | Epoch: 123 | Iter: 374600 | Total Loss: 0.002767 | Recon Loss: 0.002310 | Commit Loss: 0.000914 | Perplexity: 688.263995
2025-09-14 20:28:30,114 Stage: Train 0.5 | Epoch: 123 | Iter: 374800 | Total Loss: 0.002752 | Recon Loss: 0.002296 | Commit Loss: 0.000912 | Perplexity: 688.650999
2025-09-14 20:28:37,907 Stage: Train 0.5 | Epoch: 123 | Iter: 375000 | Total Loss: 0.002769 | Recon Loss: 0.002316 | Commit Loss: 0.000906 | Perplexity: 688.486509
2025-09-14 20:28:45,710 Stage: Train 0.5 | Epoch: 123 | Iter: 375200 | Total Loss: 0.002781 | Recon Loss: 0.002325 | Commit Loss: 0.000912 | Perplexity: 688.158116
2025-09-14 20:28:53,551 Stage: Train 0.5 | Epoch: 123 | Iter: 375400 | Total Loss: 0.002773 | Recon Loss: 0.002321 | Commit Loss: 0.000906 | Perplexity: 686.272227
2025-09-14 20:29:01,377 Stage: Train 0.5 | Epoch: 123 | Iter: 375600 | Total Loss: 0.002744 | Recon Loss: 0.002292 | Commit Loss: 0.000904 | Perplexity: 684.920782
2025-09-14 20:29:09,170 Stage: Train 0.5 | Epoch: 123 | Iter: 375800 | Total Loss: 0.002728 | Recon Loss: 0.002276 | Commit Loss: 0.000903 | Perplexity: 685.020434
2025-09-14 20:29:16,981 Stage: Train 0.5 | Epoch: 123 | Iter: 376000 | Total Loss: 0.002753 | Recon Loss: 0.002296 | Commit Loss: 0.000913 | Perplexity: 688.158523
2025-09-14 20:29:24,895 Stage: Train 0.5 | Epoch: 123 | Iter: 376200 | Total Loss: 0.002740 | Recon Loss: 0.002288 | Commit Loss: 0.000904 | Perplexity: 684.606361
2025-09-14 20:29:32,910 Stage: Train 0.5 | Epoch: 123 | Iter: 376400 | Total Loss: 0.002747 | Recon Loss: 0.002293 | Commit Loss: 0.000906 | Perplexity: 686.450055
2025-09-14 20:29:40,870 Stage: Train 0.5 | Epoch: 123 | Iter: 376600 | Total Loss: 0.002743 | Recon Loss: 0.002287 | Commit Loss: 0.000911 | Perplexity: 688.203951
Trainning Epoch:  75%|███████▌  | 124/165 [4:06:56<1:21:43, 119.61s/it]2025-09-14 20:29:48,986 Stage: Train 0.5 | Epoch: 124 | Iter: 376800 | Total Loss: 0.002802 | Recon Loss: 0.002345 | Commit Loss: 0.000913 | Perplexity: 685.977226
2025-09-14 20:29:57,079 Stage: Train 0.5 | Epoch: 124 | Iter: 377000 | Total Loss: 0.002744 | Recon Loss: 0.002297 | Commit Loss: 0.000895 | Perplexity: 684.910974
2025-09-14 20:30:05,208 Stage: Train 0.5 | Epoch: 124 | Iter: 377200 | Total Loss: 0.002695 | Recon Loss: 0.002243 | Commit Loss: 0.000903 | Perplexity: 685.574577
2025-09-14 20:30:13,346 Stage: Train 0.5 | Epoch: 124 | Iter: 377400 | Total Loss: 0.002769 | Recon Loss: 0.002318 | Commit Loss: 0.000903 | Perplexity: 687.014413
2025-09-14 20:30:21,520 Stage: Train 0.5 | Epoch: 124 | Iter: 377600 | Total Loss: 0.002741 | Recon Loss: 0.002288 | Commit Loss: 0.000906 | Perplexity: 687.370416
2025-09-14 20:30:29,675 Stage: Train 0.5 | Epoch: 124 | Iter: 377800 | Total Loss: 0.002780 | Recon Loss: 0.002328 | Commit Loss: 0.000905 | Perplexity: 687.539381
2025-09-14 20:30:37,721 Stage: Train 0.5 | Epoch: 124 | Iter: 378000 | Total Loss: 0.002721 | Recon Loss: 0.002271 | Commit Loss: 0.000901 | Perplexity: 687.820286
2025-09-14 20:30:45,623 Stage: Train 0.5 | Epoch: 124 | Iter: 378200 | Total Loss: 0.002728 | Recon Loss: 0.002275 | Commit Loss: 0.000905 | Perplexity: 685.266271
2025-09-14 20:30:53,521 Stage: Train 0.5 | Epoch: 124 | Iter: 378400 | Total Loss: 0.002743 | Recon Loss: 0.002291 | Commit Loss: 0.000905 | Perplexity: 686.831802
2025-09-14 20:31:01,389 Stage: Train 0.5 | Epoch: 124 | Iter: 378600 | Total Loss: 0.002780 | Recon Loss: 0.002319 | Commit Loss: 0.000921 | Perplexity: 687.253270
2025-09-14 20:31:09,261 Stage: Train 0.5 | Epoch: 124 | Iter: 378800 | Total Loss: 0.002691 | Recon Loss: 0.002242 | Commit Loss: 0.000898 | Perplexity: 687.491567
2025-09-14 20:31:17,153 Stage: Train 0.5 | Epoch: 124 | Iter: 379000 | Total Loss: 0.002780 | Recon Loss: 0.002330 | Commit Loss: 0.000899 | Perplexity: 687.816534
2025-09-14 20:31:25,135 Stage: Train 0.5 | Epoch: 124 | Iter: 379200 | Total Loss: 0.002726 | Recon Loss: 0.002276 | Commit Loss: 0.000899 | Perplexity: 683.272732
2025-09-14 20:31:32,865 Stage: Train 0.5 | Epoch: 124 | Iter: 379400 | Total Loss: 0.002732 | Recon Loss: 0.002281 | Commit Loss: 0.000903 | Perplexity: 687.674783
2025-09-14 20:31:40,566 Stage: Train 0.5 | Epoch: 124 | Iter: 379600 | Total Loss: 0.002743 | Recon Loss: 0.002292 | Commit Loss: 0.000902 | Perplexity: 688.018706
Trainning Epoch:  76%|███████▌  | 125/165 [4:08:57<1:20:00, 120.01s/it]2025-09-14 20:31:48,321 Stage: Train 0.5 | Epoch: 125 | Iter: 379800 | Total Loss: 0.002754 | Recon Loss: 0.002305 | Commit Loss: 0.000896 | Perplexity: 684.835200
2025-09-14 20:31:55,998 Stage: Train 0.5 | Epoch: 125 | Iter: 380000 | Total Loss: 0.002735 | Recon Loss: 0.002289 | Commit Loss: 0.000894 | Perplexity: 686.976758
2025-09-14 20:31:55,998 Saving model at iteration 380000
2025-09-14 20:31:56,142 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_126_step_380000
2025-09-14 20:31:56,285 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_126_step_380000/pytorch_model.bin
2025-09-14 20:31:56,545 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_126_step_380000/optimizer.bin
2025-09-14 20:31:56,546 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_126_step_380000/scheduler.bin
2025-09-14 20:31:56,546 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb2048x1024/models/checkpoint_epoch_126_step_380000/random_states_0.pkl
2025-09-14 20:32:04,553 Stage: Train 0.5 | Epoch: 125 | Iter: 380200 | Total Loss: 0.002755 | Recon Loss: 0.002307 | Commit Loss: 0.000895 | Perplexity: 685.231544
2025-09-14 20:32:12,261 Stage: Train 0.5 | Epoch: 125 | Iter: 380400 | Total Loss: 0.002744 | Recon Loss: 0.002292 | Commit Loss: 0.000904 | Perplexity: 690.714357
2025-09-14 20:32:20,134 Stage: Train 0.5 | Epoch: 125 | Iter: 380600 | Total Loss: 0.002710 | Recon Loss: 0.002254 | Commit Loss: 0.000911 | Perplexity: 686.502557
2025-09-14 20:32:28,288 Stage: Train 0.5 | Epoch: 125 | Iter: 380800 | Total Loss: 0.002733 | Recon Loss: 0.002282 | Commit Loss: 0.000902 | Perplexity: 689.551897
2025-09-14 20:32:36,447 Stage: Train 0.5 | Epoch: 125 | Iter: 381000 | Total Loss: 0.002742 | Recon Loss: 0.002296 | Commit Loss: 0.000893 | Perplexity: 684.058196
2025-09-14 20:32:44,592 Stage: Train 0.5 | Epoch: 125 | Iter: 381200 | Total Loss: 0.002737 | Recon Loss: 0.002288 | Commit Loss: 0.000897 | Perplexity: 688.195842
2025-09-14 20:32:52,721 Stage: Train 0.5 | Epoch: 125 | Iter: 381400 | Total Loss: 0.002756 | Recon Loss: 0.002311 | Commit Loss: 0.000891 | Perplexity: 685.272580
2025-09-14 20:33:00,834 Stage: Train 0.5 | Epoch: 125 | Iter: 381600 | Total Loss: 0.002764 | Recon Loss: 0.002313 | Commit Loss: 0.000903 | Perplexity: 688.451995
2025-09-14 20:33:08,938 Stage: Train 0.5 | Epoch: 125 | Iter: 381800 | Total Loss: 0.002725 | Recon Loss: 0.002277 | Commit Loss: 0.000896 | Perplexity: 688.199821
2025-09-14 20:33:17,048 Stage: Train 0.5 | Epoch: 125 | Iter: 382000 | Total Loss: 0.002780 | Recon Loss: 0.002329 | Commit Loss: 0.000903 | Perplexity: 686.162698
2025-09-14 20:33:25,196 Stage: Train 0.5 | Epoch: 125 | Iter: 382200 | Total Loss: 0.002743 | Recon Loss: 0.002293 | Commit Loss: 0.000900 | Perplexity: 686.576039
2025-09-14 20:33:33,328 Stage: Train 0.5 | Epoch: 125 | Iter: 382400 | Total Loss: 0.002737 | Recon Loss: 0.002287 | Commit Loss: 0.000901 | Perplexity: 686.303260
2025-09-14 20:33:41,426 Stage: Train 0.5 | Epoch: 125 | Iter: 382600 | Total Loss: 0.002784 | Recon Loss: 0.002334 | Commit Loss: 0.000900 | Perplexity: 687.872728
Trainning Epoch:  76%|███████▋  | 126/165 [4:10:59<1:18:31, 120.81s/it]2025-09-14 20:33:49,490 Stage: Train 0.5 | Epoch: 126 | Iter: 382800 | Total Loss: 0.002720 | Recon Loss: 0.002270 | Commit Loss: 0.000900 | Perplexity: 686.077923
2025-09-14 20:33:57,241 Stage: Train 0.5 | Epoch: 126 | Iter: 383000 | Total Loss: 0.002736 | Recon Loss: 0.002289 | Commit Loss: 0.000894 | Perplexity: 685.936852
2025-09-14 20:34:05,013 Stage: Train 0.5 | Epoch: 126 | Iter: 383200 | Total Loss: 0.002719 | Recon Loss: 0.002270 | Commit Loss: 0.000898 | Perplexity: 688.893863
2025-09-14 20:34:12,758 Stage: Train 0.5 | Epoch: 126 | Iter: 383400 | Total Loss: 0.002751 | Recon Loss: 0.002304 | Commit Loss: 0.000894 | Perplexity: 687.441642
2025-09-14 20:34:20,564 Stage: Train 0.5 | Epoch: 126 | Iter: 383600 | Total Loss: 0.002747 | Recon Loss: 0.002294 | Commit Loss: 0.000905 | Perplexity: 689.003486
2025-09-14 20:34:28,431 Stage: Train 0.5 | Epoch: 126 | Iter: 383800 | Total Loss: 0.002730 | Recon Loss: 0.002282 | Commit Loss: 0.000897 | Perplexity: 686.910925
2025-09-14 20:34:36,306 Stage: Train 0.5 | Epoch: 126 | Iter: 384000 | Total Loss: 0.002765 | Recon Loss: 0.002318 | Commit Loss: 0.000894 | Perplexity: 683.922319
2025-09-14 20:34:44,192 Stage: Train 0.5 | Epoch: 126 | Iter: 384200 | Total Loss: 0.002775 | Recon Loss: 0.002328 | Commit Loss: 0.000894 | Perplexity: 686.494242
2025-09-14 20:34:52,035 Stage: Train 0.5 | Epoch: 126 | Iter: 384400 | Total Loss: 0.002746 | Recon Loss: 0.002296 | Commit Loss: 0.000900 | Perplexity: 688.703246
2025-09-14 20:34:59,861 Stage: Train 0.5 | Epoch: 126 | Iter: 384600 | Total Loss: 0.002714 | Recon Loss: 0.002268 | Commit Loss: 0.000892 | Perplexity: 686.105692
2025-09-14 20:35:07,850 Stage: Train 0.5 | Epoch: 126 | Iter: 384800 | Total Loss: 0.002707 | Recon Loss: 0.002260 | Commit Loss: 0.000894 | Perplexity: 686.054731
2025-09-14 20:35:15,954 Stage: Train 0.5 | Epoch: 126 | Iter: 385000 | Total Loss: 0.002698 | Recon Loss: 0.002252 | Commit Loss: 0.000892 | Perplexity: 686.204785
2025-09-14 20:35:24,067 Stage: Train 0.5 | Epoch: 126 | Iter: 385200 | Total Loss: 0.002734 | Recon Loss: 0.002286 | Commit Loss: 0.000896 | Perplexity: 686.369502
2025-09-14 20:35:32,191 Stage: Train 0.5 | Epoch: 126 | Iter: 385400 | Total Loss: 0.002714 | Recon Loss: 0.002263 | Commit Loss: 0.000902 | Perplexity: 684.121205
2025-09-14 20:35:40,261 Stage: Train 0.5 | Epoch: 126 | Iter: 385600 | Total Loss: 0.002731 | Recon Loss: 0.002284 | Commit Loss: 0.000893 | Perplexity: 684.193687
2025-09-14 20:35:48,340 Stage: Train 0.5 | Epoch: 126 | Iter: 385800 | Total Loss: 0.002676 | Recon Loss: 0.002227 | Commit Loss: 0.000897 | Perplexity: 690.505071
Trainning Epoch:  77%|███████▋  | 127/165 [4:13:00<1:16:25, 120.68s/it]2025-09-14 20:35:56,468 Stage: Train 0.5 | Epoch: 127 | Iter: 386000 | Total Loss: 0.002708 | Recon Loss: 0.002258 | Commit Loss: 0.000899 | Perplexity: 687.061021
2025-09-14 20:36:04,608 Stage: Train 0.5 | Epoch: 127 | Iter: 386200 | Total Loss: 0.002730 | Recon Loss: 0.002279 | Commit Loss: 0.000902 | Perplexity: 688.644493
2025-09-14 20:36:12,859 Stage: Train 0.5 | Epoch: 127 | Iter: 386400 | Total Loss: 0.002710 | Recon Loss: 0.002262 | Commit Loss: 0.000897 | Perplexity: 687.836519
2025-09-14 20:36:20,968 Stage: Train 0.5 | Epoch: 127 | Iter: 386600 | Total Loss: 0.002721 | Recon Loss: 0.002276 | Commit Loss: 0.000890 | Perplexity: 685.994795
2025-09-14 20:36:29,080 Stage: Train 0.5 | Epoch: 127 | Iter: 386800 | Total Loss: 0.002706 | Recon Loss: 0.002264 | Commit Loss: 0.000884 | Perplexity: 687.086862
2025-09-14 20:36:36,853 Stage: Train 0.5 | Epoch: 127 | Iter: 387000 | Total Loss: 0.002743 | Recon Loss: 0.002295 | Commit Loss: 0.000895 | Perplexity: 685.776954
2025-09-14 20:36:44,585 Stage: Train 0.5 | Epoch: 127 | Iter: 387200 | Total Loss: 0.002726 | Recon Loss: 0.002280 | Commit Loss: 0.000892 | Perplexity: 687.923458
2025-09-14 20:36:52,285 Stage: Train 0.5 | Epoch: 127 | Iter: 387400 | Total Loss: 0.002743 | Recon Loss: 0.002294 | Commit Loss: 0.000899 | Perplexity: 688.345029
2025-09-14 20:36:59,997 Stage: Train 0.5 | Epoch: 127 | Iter: 387600 | Total Loss: 0.002710 | Recon Loss: 0.002265 | Commit Loss: 0.000891 | Perplexity: 688.734989
2025-09-14 20:37:07,737 Stage: Train 0.5 | Epoch: 127 | Iter: 387800 | Total Loss: 0.002696 | Recon Loss: 0.002254 | Commit Loss: 0.000884 | Perplexity: 685.428336
2025-09-14 20:37:15,461 Stage: Train 0.5 | Epoch: 127 | Iter: 388000 | Total Loss: 0.002696 | Recon Loss: 0.002251 | Commit Loss: 0.000889 | Perplexity: 688.044173
2025-09-14 20:37:23,217 Stage: Train 0.5 | Epoch: 127 | Iter: 388200 | Total Loss: 0.002715 | Recon Loss: 0.002268 | Commit Loss: 0.000892 | Perplexity: 687.976453
2025-09-14 20:37:30,938 Stage: Train 0.5 | Epoch: 127 | Iter: 388400 | Total Loss: 0.002711 | Recon Loss: 0.002266 | Commit Loss: 0.000889 | Perplexity: 684.069325
2025-09-14 20:37:38,733 Stage: Train 0.5 | Epoch: 127 | Iter: 388600 | Total Loss: 0.002746 | Recon Loss: 0.002298 | Commit Loss: 0.000896 | Perplexity: 689.228004
2025-09-14 20:37:46,497 Stage: Train 0.5 | Epoch: 127 | Iter: 388800 | Total Loss: 0.002697 | Recon Loss: 0.002249 | Commit Loss: 0.000895 | Perplexity: 689.263168
Trainning Epoch:  78%|███████▊  | 128/165 [4:14:59<1:14:12, 120.35s/it]2025-09-14 20:37:54,258 Stage: Train 0.5 | Epoch: 128 | Iter: 389000 | Total Loss: 0.002702 | Recon Loss: 0.002252 | Commit Loss: 0.000900 | Perplexity: 688.387603
2025-09-14 20:38:02,001 Stage: Train 0.5 | Epoch: 128 | Iter: 389200 | Total Loss: 0.002675 | Recon Loss: 0.002230 | Commit Loss: 0.000891 | Perplexity: 687.726637
2025-09-14 20:38:09,773 Stage: Train 0.5 | Epoch: 128 | Iter: 389400 | Total Loss: 0.002691 | Recon Loss: 0.002247 | Commit Loss: 0.000889 | Perplexity: 688.020724
2025-09-14 20:38:17,497 Stage: Train 0.5 | Epoch: 128 | Iter: 389600 | Total Loss: 0.002702 | Recon Loss: 0.002254 | Commit Loss: 0.000895 | Perplexity: 686.825044
2025-09-14 20:38:25,209 Stage: Train 0.5 | Epoch: 128 | Iter: 389800 | Total Loss: 0.002702 | Recon Loss: 0.002257 | Commit Loss: 0.000889 | Perplexity: 687.666221
