[2025-09-14 16:27:45,734] [INFO] [real_accelerator.py:161:get_accelerator] Setting ds_accelerator to cuda (auto detect)
2025-09-14 21:51:47,153 Stage: Train 0.5 | Epoch: 146 | Iter: 444200 | Total Loss: 0.002265 | Recon Loss: 0.001877 | Commit Loss: 0.000775 | Perplexity: 983.074122
2025-09-14 21:51:55,858 Stage: Train 0.5 | Epoch: 146 | Iter: 444400 | Total Loss: 0.002312 | Recon Loss: 0.001921 | Commit Loss: 0.000783 | Perplexity: 981.761414
2025-09-14 21:52:04,568 Stage: Train 0.5 | Epoch: 146 | Iter: 444600 | Total Loss: 0.002328 | Recon Loss: 0.001937 | Commit Loss: 0.000781 | Perplexity: 984.469052
2025-09-14 21:52:13,254 Stage: Train 0.5 | Epoch: 146 | Iter: 444800 | Total Loss: 0.002332 | Recon Loss: 0.001945 | Commit Loss: 0.000775 | Perplexity: 983.207015
2025-09-14 21:52:21,948 Stage: Train 0.5 | Epoch: 146 | Iter: 445000 | Total Loss: 0.002308 | Recon Loss: 0.001920 | Commit Loss: 0.000777 | Perplexity: 983.169698
2025-09-14 21:52:30,654 Stage: Train 0.5 | Epoch: 146 | Iter: 445200 | Total Loss: 0.002320 | Recon Loss: 0.001932 | Commit Loss: 0.000776 | Perplexity: 980.698152
2025-09-14 21:52:39,335 Stage: Train 0.5 | Epoch: 146 | Iter: 445400 | Total Loss: 0.002320 | Recon Loss: 0.001929 | Commit Loss: 0.000782 | Perplexity: 982.608346
2025-09-14 21:52:48,038 Stage: Train 0.5 | Epoch: 146 | Iter: 445600 | Total Loss: 0.002302 | Recon Loss: 0.001911 | Commit Loss: 0.000781 | Perplexity: 985.340575
2025-09-14 21:52:56,733 Stage: Train 0.5 | Epoch: 146 | Iter: 445800 | Total Loss: 0.002313 | Recon Loss: 0.001917 | Commit Loss: 0.000791 | Perplexity: 981.054480
2025-09-14 21:53:05,438 Stage: Train 0.5 | Epoch: 146 | Iter: 446000 | Total Loss: 0.002352 | Recon Loss: 0.001964 | Commit Loss: 0.000777 | Perplexity: 979.538047
2025-09-14 21:53:14,122 Stage: Train 0.5 | Epoch: 146 | Iter: 446200 | Total Loss: 0.002324 | Recon Loss: 0.001932 | Commit Loss: 0.000783 | Perplexity: 983.614636
2025-09-14 21:53:22,830 Stage: Train 0.5 | Epoch: 146 | Iter: 446400 | Total Loss: 0.002297 | Recon Loss: 0.001907 | Commit Loss: 0.000781 | Perplexity: 982.227921
Trainning Epoch:  89%|████████▉ | 147/165 [5:25:24<39:54, 133.02s/it]2025-09-14 21:53:31,552 Stage: Train 0.5 | Epoch: 147 | Iter: 446600 | Total Loss: 0.002331 | Recon Loss: 0.001937 | Commit Loss: 0.000787 | Perplexity: 981.966975
2025-09-14 21:53:40,261 Stage: Train 0.5 | Epoch: 147 | Iter: 446800 | Total Loss: 0.002373 | Recon Loss: 0.001983 | Commit Loss: 0.000781 | Perplexity: 981.461182
2025-09-14 21:53:49,004 Stage: Train 0.5 | Epoch: 147 | Iter: 447000 | Total Loss: 0.002301 | Recon Loss: 0.001914 | Commit Loss: 0.000772 | Perplexity: 980.000691
2025-09-14 21:53:57,719 Stage: Train 0.5 | Epoch: 147 | Iter: 447200 | Total Loss: 0.002288 | Recon Loss: 0.001899 | Commit Loss: 0.000778 | Perplexity: 982.419498
2025-09-14 21:54:06,433 Stage: Train 0.5 | Epoch: 147 | Iter: 447400 | Total Loss: 0.002324 | Recon Loss: 0.001937 | Commit Loss: 0.000774 | Perplexity: 982.966084
2025-09-14 21:54:15,132 Stage: Train 0.5 | Epoch: 147 | Iter: 447600 | Total Loss: 0.002305 | Recon Loss: 0.001917 | Commit Loss: 0.000776 | Perplexity: 982.512019
2025-09-14 21:54:23,877 Stage: Train 0.5 | Epoch: 147 | Iter: 447800 | Total Loss: 0.002322 | Recon Loss: 0.001929 | Commit Loss: 0.000786 | Perplexity: 983.533874
2025-09-14 21:54:32,594 Stage: Train 0.5 | Epoch: 147 | Iter: 448000 | Total Loss: 0.002297 | Recon Loss: 0.001910 | Commit Loss: 0.000775 | Perplexity: 977.397121
2025-09-14 21:54:41,352 Stage: Train 0.5 | Epoch: 147 | Iter: 448200 | Total Loss: 0.002307 | Recon Loss: 0.001916 | Commit Loss: 0.000783 | Perplexity: 980.219937
2025-09-14 21:54:50,082 Stage: Train 0.5 | Epoch: 147 | Iter: 448400 | Total Loss: 0.002287 | Recon Loss: 0.001896 | Commit Loss: 0.000783 | Perplexity: 982.899542
2025-09-14 21:54:58,820 Stage: Train 0.5 | Epoch: 147 | Iter: 448600 | Total Loss: 0.002282 | Recon Loss: 0.001895 | Commit Loss: 0.000773 | Perplexity: 983.336629
2025-09-14 21:55:07,541 Stage: Train 0.5 | Epoch: 147 | Iter: 448800 | Total Loss: 0.002318 | Recon Loss: 0.001930 | Commit Loss: 0.000776 | Perplexity: 983.849514
2025-09-14 21:55:16,278 Stage: Train 0.5 | Epoch: 147 | Iter: 449000 | Total Loss: 0.002307 | Recon Loss: 0.001919 | Commit Loss: 0.000775 | Perplexity: 982.288362
2025-09-14 21:55:25,009 Stage: Train 0.5 | Epoch: 147 | Iter: 449200 | Total Loss: 0.002304 | Recon Loss: 0.001911 | Commit Loss: 0.000787 | Perplexity: 984.029391
2025-09-14 21:55:33,698 Stage: Train 0.5 | Epoch: 147 | Iter: 449400 | Total Loss: 0.002335 | Recon Loss: 0.001948 | Commit Loss: 0.000774 | Perplexity: 981.798466
2025-09-14 21:55:42,444 Stage: Train 0.5 | Epoch: 147 | Iter: 449600 | Total Loss: 0.002285 | Recon Loss: 0.001895 | Commit Loss: 0.000780 | Perplexity: 986.767941
Trainning Epoch:  90%|████████▉ | 148/165 [5:27:37<37:38, 132.88s/it]2025-09-14 21:55:51,123 Stage: Train 0.5 | Epoch: 148 | Iter: 449800 | Total Loss: 0.002303 | Recon Loss: 0.001915 | Commit Loss: 0.000776 | Perplexity: 975.865028
2025-09-14 21:55:59,843 Stage: Train 0.5 | Epoch: 148 | Iter: 450000 | Total Loss: 0.002258 | Recon Loss: 0.001872 | Commit Loss: 0.000774 | Perplexity: 982.519938
2025-09-14 21:56:08,530 Stage: Train 0.5 | Epoch: 148 | Iter: 450200 | Total Loss: 0.002334 | Recon Loss: 0.001948 | Commit Loss: 0.000772 | Perplexity: 982.981145
2025-09-14 21:56:17,244 Stage: Train 0.5 | Epoch: 148 | Iter: 450400 | Total Loss: 0.002303 | Recon Loss: 0.001916 | Commit Loss: 0.000775 | Perplexity: 981.969212
2025-09-14 21:56:25,972 Stage: Train 0.5 | Epoch: 148 | Iter: 450600 | Total Loss: 0.002321 | Recon Loss: 0.001931 | Commit Loss: 0.000779 | Perplexity: 983.971056
2025-09-14 21:56:34,678 Stage: Train 0.5 | Epoch: 148 | Iter: 450800 | Total Loss: 0.002299 | Recon Loss: 0.001911 | Commit Loss: 0.000777 | Perplexity: 981.197779
2025-09-14 21:56:43,397 Stage: Train 0.5 | Epoch: 148 | Iter: 451000 | Total Loss: 0.002315 | Recon Loss: 0.001925 | Commit Loss: 0.000780 | Perplexity: 981.293836
2025-09-14 21:56:52,104 Stage: Train 0.5 | Epoch: 148 | Iter: 451200 | Total Loss: 0.002311 | Recon Loss: 0.001920 | Commit Loss: 0.000783 | Perplexity: 984.236974
2025-09-14 21:57:00,810 Stage: Train 0.5 | Epoch: 148 | Iter: 451400 | Total Loss: 0.002302 | Recon Loss: 0.001908 | Commit Loss: 0.000788 | Perplexity: 987.584997
2025-09-14 21:57:09,548 Stage: Train 0.5 | Epoch: 148 | Iter: 451600 | Total Loss: 0.002299 | Recon Loss: 0.001908 | Commit Loss: 0.000782 | Perplexity: 983.018431
2025-09-14 21:57:18,243 Stage: Train 0.5 | Epoch: 148 | Iter: 451800 | Total Loss: 0.002324 | Recon Loss: 0.001934 | Commit Loss: 0.000781 | Perplexity: 985.438448
2025-09-14 21:57:26,951 Stage: Train 0.5 | Epoch: 148 | Iter: 452000 | Total Loss: 0.002303 | Recon Loss: 0.001915 | Commit Loss: 0.000776 | Perplexity: 982.662931
2025-09-14 21:57:35,648 Stage: Train 0.5 | Epoch: 148 | Iter: 452200 | Total Loss: 0.002325 | Recon Loss: 0.001935 | Commit Loss: 0.000780 | Perplexity: 984.977626
2025-09-14 21:57:44,363 Stage: Train 0.5 | Epoch: 148 | Iter: 452400 | Total Loss: 0.002307 | Recon Loss: 0.001915 | Commit Loss: 0.000784 | Perplexity: 989.027391
2025-09-14 21:57:53,053 Stage: Train 0.5 | Epoch: 148 | Iter: 452600 | Total Loss: 0.002281 | Recon Loss: 0.001890 | Commit Loss: 0.000781 | Perplexity: 989.284631
Trainning Epoch:  90%|█████████ | 149/165 [5:29:49<35:23, 132.70s/it]2025-09-14 21:58:01,768 Stage: Train 0.5 | Epoch: 149 | Iter: 452800 | Total Loss: 0.002266 | Recon Loss: 0.001879 | Commit Loss: 0.000775 | Perplexity: 979.660431
2025-09-14 21:58:10,444 Stage: Train 0.5 | Epoch: 149 | Iter: 453000 | Total Loss: 0.002358 | Recon Loss: 0.001965 | Commit Loss: 0.000785 | Perplexity: 987.801719
2025-09-14 21:58:19,182 Stage: Train 0.5 | Epoch: 149 | Iter: 453200 | Total Loss: 0.002270 | Recon Loss: 0.001885 | Commit Loss: 0.000770 | Perplexity: 980.665115
2025-09-14 21:58:27,882 Stage: Train 0.5 | Epoch: 149 | Iter: 453400 | Total Loss: 0.002322 | Recon Loss: 0.001927 | Commit Loss: 0.000789 | Perplexity: 984.581892
2025-09-14 21:58:36,584 Stage: Train 0.5 | Epoch: 149 | Iter: 453600 | Total Loss: 0.002296 | Recon Loss: 0.001909 | Commit Loss: 0.000774 | Perplexity: 980.225357
2025-09-14 21:58:45,291 Stage: Train 0.5 | Epoch: 149 | Iter: 453800 | Total Loss: 0.002337 | Recon Loss: 0.001950 | Commit Loss: 0.000775 | Perplexity: 980.860246
2025-09-14 21:58:54,024 Stage: Train 0.5 | Epoch: 149 | Iter: 454000 | Total Loss: 0.002275 | Recon Loss: 0.001892 | Commit Loss: 0.000767 | Perplexity: 979.190084
2025-09-14 21:59:02,765 Stage: Train 0.5 | Epoch: 149 | Iter: 454200 | Total Loss: 0.002278 | Recon Loss: 0.001886 | Commit Loss: 0.000783 | Perplexity: 985.015865
2025-09-14 21:59:11,468 Stage: Train 0.5 | Epoch: 149 | Iter: 454400 | Total Loss: 0.002276 | Recon Loss: 0.001889 | Commit Loss: 0.000775 | Perplexity: 981.066200
2025-09-14 21:59:20,195 Stage: Train 0.5 | Epoch: 149 | Iter: 454600 | Total Loss: 0.002320 | Recon Loss: 0.001932 | Commit Loss: 0.000777 | Perplexity: 982.866774
2025-09-14 21:59:28,911 Stage: Train 0.5 | Epoch: 149 | Iter: 454800 | Total Loss: 0.002289 | Recon Loss: 0.001902 | Commit Loss: 0.000775 | Perplexity: 980.120159
2025-09-14 21:59:37,630 Stage: Train 0.5 | Epoch: 149 | Iter: 455000 | Total Loss: 0.002292 | Recon Loss: 0.001903 | Commit Loss: 0.000778 | Perplexity: 981.497366
2025-09-14 21:59:46,331 Stage: Train 0.5 | Epoch: 149 | Iter: 455200 | Total Loss: 0.002300 | Recon Loss: 0.001912 | Commit Loss: 0.000777 | Perplexity: 981.877920
2025-09-14 21:59:55,081 Stage: Train 0.5 | Epoch: 149 | Iter: 455400 | Total Loss: 0.002312 | Recon Loss: 0.001924 | Commit Loss: 0.000776 | Perplexity: 984.327623
2025-09-14 22:00:03,817 Stage: Train 0.5 | Epoch: 149 | Iter: 455600 | Total Loss: 0.002308 | Recon Loss: 0.001921 | Commit Loss: 0.000773 | Perplexity: 983.585428
Trainning Epoch:  91%|█████████ | 150/165 [5:32:01<33:09, 132.63s/it]2025-09-14 22:00:12,564 Stage: Train 0.5 | Epoch: 150 | Iter: 455800 | Total Loss: 0.002296 | Recon Loss: 0.001906 | Commit Loss: 0.000779 | Perplexity: 983.498864
2025-09-14 22:00:21,297 Stage: Train 0.5 | Epoch: 150 | Iter: 456000 | Total Loss: 0.002297 | Recon Loss: 0.001911 | Commit Loss: 0.000772 | Perplexity: 983.926379
2025-09-14 22:00:30,032 Stage: Train 0.5 | Epoch: 150 | Iter: 456200 | Total Loss: 0.002333 | Recon Loss: 0.001946 | Commit Loss: 0.000773 | Perplexity: 983.256419
2025-09-14 22:00:38,761 Stage: Train 0.5 | Epoch: 150 | Iter: 456400 | Total Loss: 0.002290 | Recon Loss: 0.001907 | Commit Loss: 0.000767 | Perplexity: 983.095208
2025-09-14 22:00:47,517 Stage: Train 0.5 | Epoch: 150 | Iter: 456600 | Total Loss: 0.002347 | Recon Loss: 0.001961 | Commit Loss: 0.000772 | Perplexity: 982.632329
2025-09-14 22:00:56,304 Stage: Train 0.5 | Epoch: 150 | Iter: 456800 | Total Loss: 0.002272 | Recon Loss: 0.001885 | Commit Loss: 0.000774 | Perplexity: 983.711063
2025-09-14 22:01:05,072 Stage: Train 0.5 | Epoch: 150 | Iter: 457000 | Total Loss: 0.002307 | Recon Loss: 0.001921 | Commit Loss: 0.000770 | Perplexity: 980.987634
2025-09-14 22:01:13,914 Stage: Train 0.5 | Epoch: 150 | Iter: 457200 | Total Loss: 0.002268 | Recon Loss: 0.001883 | Commit Loss: 0.000770 | Perplexity: 982.402340
2025-09-14 22:01:22,633 Stage: Train 0.5 | Epoch: 150 | Iter: 457400 | Total Loss: 0.002328 | Recon Loss: 0.001939 | Commit Loss: 0.000776 | Perplexity: 984.340963
2025-09-14 22:01:31,296 Stage: Train 0.5 | Epoch: 150 | Iter: 457600 | Total Loss: 0.002267 | Recon Loss: 0.001877 | Commit Loss: 0.000780 | Perplexity: 983.159125
2025-09-14 22:01:39,988 Stage: Train 0.5 | Epoch: 150 | Iter: 457800 | Total Loss: 0.002296 | Recon Loss: 0.001906 | Commit Loss: 0.000780 | Perplexity: 985.360289
2025-09-14 22:01:48,711 Stage: Train 0.5 | Epoch: 150 | Iter: 458000 | Total Loss: 0.002335 | Recon Loss: 0.001951 | Commit Loss: 0.000768 | Perplexity: 978.142683
2025-09-14 22:01:57,415 Stage: Train 0.5 | Epoch: 150 | Iter: 458200 | Total Loss: 0.002307 | Recon Loss: 0.001920 | Commit Loss: 0.000774 | Perplexity: 983.999300
2025-09-14 22:02:06,128 Stage: Train 0.5 | Epoch: 150 | Iter: 458400 | Total Loss: 0.002293 | Recon Loss: 0.001908 | Commit Loss: 0.000770 | Perplexity: 980.357223
2025-09-14 22:02:14,831 Stage: Train 0.5 | Epoch: 150 | Iter: 458600 | Total Loss: 0.002331 | Recon Loss: 0.001940 | Commit Loss: 0.000783 | Perplexity: 983.350849
Trainning Epoch:  92%|█████████▏| 151/165 [5:34:14<30:56, 132.62s/it]2025-09-14 22:02:23,560 Stage: Train 0.5 | Epoch: 151 | Iter: 458800 | Total Loss: 0.002280 | Recon Loss: 0.001897 | Commit Loss: 0.000767 | Perplexity: 979.141640
2025-09-14 22:02:32,274 Stage: Train 0.5 | Epoch: 151 | Iter: 459000 | Total Loss: 0.002280 | Recon Loss: 0.001895 | Commit Loss: 0.000771 | Perplexity: 983.565242
2025-09-14 22:02:41,000 Stage: Train 0.5 | Epoch: 151 | Iter: 459200 | Total Loss: 0.002302 | Recon Loss: 0.001915 | Commit Loss: 0.000773 | Perplexity: 985.274169
2025-09-14 22:02:49,726 Stage: Train 0.5 | Epoch: 151 | Iter: 459400 | Total Loss: 0.002286 | Recon Loss: 0.001900 | Commit Loss: 0.000771 | Perplexity: 988.242758
2025-09-14 22:02:58,465 Stage: Train 0.5 | Epoch: 151 | Iter: 459600 | Total Loss: 0.002302 | Recon Loss: 0.001913 | Commit Loss: 0.000777 | Perplexity: 981.622311
2025-09-14 22:03:07,178 Stage: Train 0.5 | Epoch: 151 | Iter: 459800 | Total Loss: 0.002257 | Recon Loss: 0.001872 | Commit Loss: 0.000769 | Perplexity: 981.036708
2025-09-14 22:03:15,913 Stage: Train 0.5 | Epoch: 151 | Iter: 460000 | Total Loss: 0.002283 | Recon Loss: 0.001897 | Commit Loss: 0.000772 | Perplexity: 987.460887
2025-09-14 22:03:15,913 Saving model at iteration 460000
2025-09-14 22:03:16,069 Saving current state to vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_152_step_460000
2025-09-14 22:03:16,302 Model weights saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_152_step_460000/pytorch_model.bin
2025-09-14 22:03:16,668 Optimizer state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_152_step_460000/optimizer.bin
2025-09-14 22:03:16,668 Scheduler state saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_152_step_460000/scheduler.bin
2025-09-14 22:03:16,669 Random states saved in vqvae_experiment/h36m_j3d_f16s1_cb4096x2048/models/checkpoint_epoch_152_step_460000/random_states_0.pkl
2025-09-14 22:03:25,586 Stage: Train 0.5 | Epoch: 151 | Iter: 460200 | Total Loss: 0.002287 | Recon Loss: 0.001904 | Commit Loss: 0.000766 | Perplexity: 982.811465
2025-09-14 22:03:34,328 Stage: Train 0.5 | Epoch: 151 | Iter: 460400 | Total Loss: 0.002308 | Recon Loss: 0.001917 | Commit Loss: 0.000783 | Perplexity: 986.677801
2025-09-14 22:03:43,057 Stage: Train 0.5 | Epoch: 151 | Iter: 460600 | Total Loss: 0.002264 | Recon Loss: 0.001879 | Commit Loss: 0.000771 | Perplexity: 981.987653
2025-09-14 22:03:51,788 Stage: Train 0.5 | Epoch: 151 | Iter: 460800 | Total Loss: 0.002325 | Recon Loss: 0.001937 | Commit Loss: 0.000776 | Perplexity: 981.418929
2025-09-14 22:04:00,516 Stage: Train 0.5 | Epoch: 151 | Iter: 461000 | Total Loss: 0.002287 | Recon Loss: 0.001900 | Commit Loss: 0.000773 | Perplexity: 983.576143
2025-09-14 22:04:09,251 Stage: Train 0.5 | Epoch: 151 | Iter: 461200 | Total Loss: 0.002272 | Recon Loss: 0.001889 | Commit Loss: 0.000766 | Perplexity: 979.837247
2025-09-14 22:04:17,969 Stage: Train 0.5 | Epoch: 151 | Iter: 461400 | Total Loss: 0.002295 | Recon Loss: 0.001906 | Commit Loss: 0.000777 | Perplexity: 982.990226
2025-09-14 22:04:26,672 Stage: Train 0.5 | Epoch: 151 | Iter: 461600 | Total Loss: 0.002288 | Recon Loss: 0.001899 | Commit Loss: 0.000778 | Perplexity: 987.169686
Trainning Epoch:  92%|█████████▏| 152/165 [5:36:27<28:47, 132.89s/it]2025-09-14 22:04:35,395 Stage: Train 0.5 | Epoch: 152 | Iter: 461800 | Total Loss: 0.002304 | Recon Loss: 0.001919 | Commit Loss: 0.000770 | Perplexity: 977.950205
2025-09-14 22:04:44,102 Stage: Train 0.5 | Epoch: 152 | Iter: 462000 | Total Loss: 0.002291 | Recon Loss: 0.001906 | Commit Loss: 0.000769 | Perplexity: 987.554797
2025-09-14 22:04:52,799 Stage: Train 0.5 | Epoch: 152 | Iter: 462200 | Total Loss: 0.002315 | Recon Loss: 0.001932 | Commit Loss: 0.000766 | Perplexity: 982.709181
2025-09-14 22:05:01,499 Stage: Train 0.5 | Epoch: 152 | Iter: 462400 | Total Loss: 0.002301 | Recon Loss: 0.001912 | Commit Loss: 0.000779 | Perplexity: 982.649707
2025-09-14 22:05:10,180 Stage: Train 0.5 | Epoch: 152 | Iter: 462600 | Total Loss: 0.002302 | Recon Loss: 0.001917 | Commit Loss: 0.000769 | Perplexity: 985.040113
2025-09-14 22:05:18,880 Stage: Train 0.5 | Epoch: 152 | Iter: 462800 | Total Loss: 0.002273 | Recon Loss: 0.001885 | Commit Loss: 0.000776 | Perplexity: 983.441817
2025-09-14 22:05:27,562 Stage: Train 0.5 | Epoch: 152 | Iter: 463000 | Total Loss: 0.002299 | Recon Loss: 0.001912 | Commit Loss: 0.000776 | Perplexity: 983.993618
2025-09-14 22:05:36,231 Stage: Train 0.5 | Epoch: 152 | Iter: 463200 | Total Loss: 0.002270 | Recon Loss: 0.001888 | Commit Loss: 0.000764 | Perplexity: 983.026025
2025-09-14 22:05:44,920 Stage: Train 0.5 | Epoch: 152 | Iter: 463400 | Total Loss: 0.002312 | Recon Loss: 0.001927 | Commit Loss: 0.000769 | Perplexity: 984.109863
2025-09-14 22:05:53,602 Stage: Train 0.5 | Epoch: 152 | Iter: 463600 | Total Loss: 0.002284 | Recon Loss: 0.001898 | Commit Loss: 0.000772 | Perplexity: 981.639337
2025-09-14 22:06:02,364 Stage: Train 0.5 | Epoch: 152 | Iter: 463800 | Total Loss: 0.002292 | Recon Loss: 0.001904 | Commit Loss: 0.000777 | Perplexity: 982.840012
2025-09-14 22:06:11,072 Stage: Train 0.5 | Epoch: 152 | Iter: 464000 | Total Loss: 0.002384 | Recon Loss: 0.001993 | Commit Loss: 0.000782 | Perplexity: 990.939412
2025-09-14 22:06:19,756 Stage: Train 0.5 | Epoch: 152 | Iter: 464200 | Total Loss: 0.002273 | Recon Loss: 0.001881 | Commit Loss: 0.000784 | Perplexity: 988.929435
2025-09-14 22:06:28,489 Stage: Train 0.5 | Epoch: 152 | Iter: 464400 | Total Loss: 0.002264 | Recon Loss: 0.001877 | Commit Loss: 0.000775 | Perplexity: 987.209492
2025-09-14 22:06:37,188 Stage: Train 0.5 | Epoch: 152 | Iter: 464600 | Total Loss: 0.002297 | Recon Loss: 0.001911 | Commit Loss: 0.000772 | Perplexity: 980.428913
2025-09-14 22:06:45,904 Stage: Train 0.5 | Epoch: 152 | Iter: 464800 | Total Loss: 0.002297 | Recon Loss: 0.001915 | Commit Loss: 0.000765 | Perplexity: 987.414156
Trainning Epoch:  93%|█████████▎| 153/165 [5:38:40<26:32, 132.68s/it]2025-09-14 22:06:54,644 Stage: Train 0.5 | Epoch: 153 | Iter: 465000 | Total Loss: 0.002279 | Recon Loss: 0.001893 | Commit Loss: 0.000771 | Perplexity: 984.708313
2025-09-14 22:07:03,426 Stage: Train 0.5 | Epoch: 153 | Iter: 465200 | Total Loss: 0.002266 | Recon Loss: 0.001884 | Commit Loss: 0.000765 | Perplexity: 982.033152
2025-09-14 22:07:12,138 Stage: Train 0.5 | Epoch: 153 | Iter: 465400 | Total Loss: 0.002295 | Recon Loss: 0.001913 | Commit Loss: 0.000765 | Perplexity: 984.160013
2025-09-14 22:07:20,840 Stage: Train 0.5 | Epoch: 153 | Iter: 465600 | Total Loss: 0.002233 | Recon Loss: 0.001854 | Commit Loss: 0.000759 | Perplexity: 977.932080
2025-09-14 22:07:29,597 Stage: Train 0.5 | Epoch: 153 | Iter: 465800 | Total Loss: 0.002273 | Recon Loss: 0.001889 | Commit Loss: 0.000768 | Perplexity: 985.838653
2025-09-14 22:07:38,357 Stage: Train 0.5 | Epoch: 153 | Iter: 466000 | Total Loss: 0.002293 | Recon Loss: 0.001906 | Commit Loss: 0.000774 | Perplexity: 985.081294
2025-09-14 22:07:47,092 Stage: Train 0.5 | Epoch: 153 | Iter: 466200 | Total Loss: 0.002289 | Recon Loss: 0.001905 | Commit Loss: 0.000769 | Perplexity: 982.678001
2025-09-14 22:07:55,837 Stage: Train 0.5 | Epoch: 153 | Iter: 466400 | Total Loss: 0.002307 | Recon Loss: 0.001921 | Commit Loss: 0.000772 | Perplexity: 984.170675
2025-09-14 22:08:04,585 Stage: Train 0.5 | Epoch: 153 | Iter: 466600 | Total Loss: 0.002275 | Recon Loss: 0.001889 | Commit Loss: 0.000771 | Perplexity: 985.229823
2025-09-14 22:08:13,305 Stage: Train 0.5 | Epoch: 153 | Iter: 466800 | Total Loss: 0.002298 | Recon Loss: 0.001911 | Commit Loss: 0.000774 | Perplexity: 984.726152
2025-09-14 22:08:22,033 Stage: Train 0.5 | Epoch: 153 | Iter: 467000 | Total Loss: 0.002274 | Recon Loss: 0.001885 | Commit Loss: 0.000777 | Perplexity: 987.166461
2025-09-14 22:08:30,749 Stage: Train 0.5 | Epoch: 153 | Iter: 467200 | Total Loss: 0.002296 | Recon Loss: 0.001909 | Commit Loss: 0.000774 | Perplexity: 987.724469
2025-09-14 22:08:39,484 Stage: Train 0.5 | Epoch: 153 | Iter: 467400 | Total Loss: 0.002277 | Recon Loss: 0.001887 | Commit Loss: 0.000780 | Perplexity: 987.807532
2025-09-14 22:08:48,203 Stage: Train 0.5 | Epoch: 153 | Iter: 467600 | Total Loss: 0.002302 | Recon Loss: 0.001916 | Commit Loss: 0.000772 | Perplexity: 985.284733
2025-09-14 22:08:56,936 Stage: Train 0.5 | Epoch: 153 | Iter: 467800 | Total Loss: 0.002294 | Recon Loss: 0.001906 | Commit Loss: 0.000776 | Perplexity: 985.503341
Trainning Epoch:  93%|█████████▎| 154/165 [5:40:52<24:19, 132.68s/it]2025-09-14 22:09:05,643 Stage: Train 0.5 | Epoch: 154 | Iter: 468000 | Total Loss: 0.002277 | Recon Loss: 0.001891 | Commit Loss: 0.000772 | Perplexity: 985.481853
2025-09-14 22:09:14,376 Stage: Train 0.5 | Epoch: 154 | Iter: 468200 | Total Loss: 0.002352 | Recon Loss: 0.001972 | Commit Loss: 0.000761 | Perplexity: 983.699931
2025-09-14 22:09:23,102 Stage: Train 0.5 | Epoch: 154 | Iter: 468400 | Total Loss: 0.002264 | Recon Loss: 0.001883 | Commit Loss: 0.000762 | Perplexity: 986.235515
2025-09-14 22:09:31,824 Stage: Train 0.5 | Epoch: 154 | Iter: 468600 | Total Loss: 0.002255 | Recon Loss: 0.001869 | Commit Loss: 0.000773 | Perplexity: 983.186121
2025-09-14 22:09:40,571 Stage: Train 0.5 | Epoch: 154 | Iter: 468800 | Total Loss: 0.002262 | Recon Loss: 0.001879 | Commit Loss: 0.000767 | Perplexity: 980.453789
2025-09-14 22:09:49,280 Stage: Train 0.5 | Epoch: 154 | Iter: 469000 | Total Loss: 0.002285 | Recon Loss: 0.001903 | Commit Loss: 0.000764 | Perplexity: 982.402651
2025-09-14 22:09:58,000 Stage: Train 0.5 | Epoch: 154 | Iter: 469200 | Total Loss: 0.002261 | Recon Loss: 0.001874 | Commit Loss: 0.000775 | Perplexity: 987.395427
2025-09-14 22:10:06,718 Stage: Train 0.5 | Epoch: 154 | Iter: 469400 | Total Loss: 0.002303 | Recon Loss: 0.001916 | Commit Loss: 0.000773 | Perplexity: 984.499760
2025-09-14 22:10:15,475 Stage: Train 0.5 | Epoch: 154 | Iter: 469600 | Total Loss: 0.002323 | Recon Loss: 0.001935 | Commit Loss: 0.000776 | Perplexity: 985.509092
2025-09-14 22:10:24,184 Stage: Train 0.5 | Epoch: 154 | Iter: 469800 | Total Loss: 0.002251 | Recon Loss: 0.001865 | Commit Loss: 0.000771 | Perplexity: 982.211143
2025-09-14 22:10:32,890 Stage: Train 0.5 | Epoch: 154 | Iter: 470000 | Total Loss: 0.002261 | Recon Loss: 0.001878 | Commit Loss: 0.000768 | Perplexity: 983.636792
2025-09-14 22:10:41,623 Stage: Train 0.5 | Epoch: 154 | Iter: 470200 | Total Loss: 0.002318 | Recon Loss: 0.001929 | Commit Loss: 0.000777 | Perplexity: 990.132112
2025-09-14 22:10:50,324 Stage: Train 0.5 | Epoch: 154 | Iter: 470400 | Total Loss: 0.002266 | Recon Loss: 0.001875 | Commit Loss: 0.000781 | Perplexity: 992.232060
2025-09-14 22:10:59,009 Stage: Train 0.5 | Epoch: 154 | Iter: 470600 | Total Loss: 0.002281 | Recon Loss: 0.001894 | Commit Loss: 0.000774 | Perplexity: 985.363110
2025-09-14 22:11:07,720 Stage: Train 0.5 | Epoch: 154 | Iter: 470800 | Total Loss: 0.002297 | Recon Loss: 0.001913 | Commit Loss: 0.000769 | Perplexity: 985.350258
